品类,日期,预测销量
category172,2023/9/2,109.99393005756738
category172,2023/9/3,107.92938109856259
category172,2023/9/4,105.2079590113905
category172,2023/9/5,104.62162521636101
category172,2023/9/6,103.77880992054571
category172,2023/9/7,102.48670513644092
category172,2023/9/8,104.69918604442182
category172,2023/9/9,107.66836458862772
category172,2023/9/10,106.45027660120807
category172,2023/9/11,104.23908530176678
category172,2023/9/12,104.37100616874197
category172,2023/9/13,103.73180992054571
category172,2023/9/14,102.54448291421869
category172,2023/9/15,105.90530004153582
category172,2023/9/16,110.64980704169437
category172,2023/9/17,109.03774555763292
category172,2023/9/18,107.05896827064977
category172,2023/9/19,105.29232602400747
category172,2023/9/20,104.15209563483144
category172,2023/9/21,102.49546704120283
category172,2023/9/22,104.51312255235833
category172,2023/9/23,108.74857888096619
category172,2023/9/24,105.83694723612871
category172,2023/9/25,103.77531257449408
category172,2023/9/26,104.21672045445625
category172,2023/9/27,103.63480992054572
category172,2023/9/28,102.54448291421869
category172,2023/9/29,107.25312055435631
category172,2023/9/30,111.04297620586352
category173,2023/7/1,568.7174857748652
category173,2023/7/2,596.1547272093104
category173,2023/7/3,779.5407769994032
category173,2023/7/4,746.4287985498937
category173,2023/7/5,698.4372469513364
category173,2023/7/6,734.494767253126
category173,2023/7/7,707.0294753508081
category173,2023/7/8,536.0797560642593
category173,2023/7/9,590.3174651334776
category173,2023/7/10,760.4216434160345
category173,2023/7/11,753.9881800434927
category173,2023/7/12,753.968422472482
category173,2023/7/13,762.4705370715988
category173,2023/7/14,710.5707199680072
category173,2023/7/15,526.152761564435
category173,2023/7/16,565.596224324682
category173,2023/7/17,769.5637510248288
category173,2023/7/18,757.5222119190207
category173,2023/7/19,767.2708596286284
category173,2023/7/20,779.8660267933053
category173,2023/7/21,681.5413956000077
category173,2023/7/22,524.1163935990669
category173,2023/7/23,490.8089785149491
category173,2023/7/24,748.4148307225244
category173,2023/7/25,729.5951222825361
category173,2023/7/26,770.7088520100589
category173,2023/7/27,761.5086068299503
category173,2023/7/28,677.3778148294952
category173,2023/7/29,514.0989851741585
category173,2023/7/30,477.23687883684937
category173,2023/7/31,707.3276059242501
category173,2023/8/1,730.5003903922042
category173,2023/8/2,779.0046072634498
category173,2023/8/3,740.4655257798219
category173,2023/8/4,676.2957114042656
category173,2023/8/5,518.1116518408252
category173,2023/8/6,473.0148129027834
category173,2023/8/7,709.1547326749503
category173,2023/8/8,732.7036613119865
category173,2023/8/9,768.2322826359539
category173,2023/8/10,745.8860473264422
category173,2023/8/11,676.2957114042656
category173,2023/8/12,513.2809851741586
category173,2023/8/13,469.18147956945
category173,2023/8/14,708.6147326749503
category173,2023/8/15,728.1761046779185
category173,2023/8/16,757.1114493026206
category173,2023/8/17,745.2844893554278
category173,2023/8/18,676.2957114042656
category173,2023/8/19,511.56751785389724
category173,2023/8/20,470.1851462361167
category173,2023/8/21,706.2226850559027
category173,2023/8/22,716.5510140519256
category173,2023/8/23,765.7176031487745
category173,2023/8/24,744.3114893554277
category173,2023/8/25,676.9757114042656
category173,2023/8/26,510.3225341937665
category173,2023/8/27,470.1948129027834
category173,2023/8/28,723.2370919823096
category173,2023/8/29,728.3817276937915
category173,2023/8/30,760.1081159692872
category173,2023/8/31,744.5885473264422
category173,2023/9/1,676.2043225153767
category173,2023/9/2,508.8566518408253
category173,2023/9/3,470.2651462361167
category173,2023/9/4,706.710044363262
category173,2023/9/5,728.1761046779185
category173,2023/9/6,764.8141159692873
category173,2023/9/7,743.8114893554277
category173,2023/9/8,676.9757114042656
category173,2023/9/9,517.9998675270998
category173,2023/9/10,470.7548129027834
category173,2023/9/11,709.6547326749503
category173,2023/9/12,728.1761046779185
category173,2023/9/13,760.1081159692872
category173,2023/9/14,744.5885473264422
category173,2023/9/15,676.2957114042656
category173,2023/9/16,510.99331850749195
category173,2023/9/17,470.1851462361167
category173,2023/9/18,704.2167110299287
category173,2023/9/19,728.1761046779185
category173,2023/9/20,764.8141159692873
category173,2023/9/21,743.8114893554277
category173,2023/9/22,676.9757114042656
category173,2023/9/23,510.3225341937665
category173,2023/9/24,470.5148129027834
category173,2023/9/25,704.2167110299287
category173,2023/9/26,728.1761046779185
category173,2023/9/27,764.8141159692873
category173,2023/9/28,743.8114893554277
category173,2023/9/29,683.2148761272687
category173,2023/9/30,510.3225341937665
category174,2023/7/1,55.753973554223556
category174,2023/7/2,57.42208470107582
category174,2023/7/3,57.683206606947714
category174,2023/7/4,58.443154789484126
category174,2023/7/5,60.054957080619076
category174,2023/7/6,61.973097768855034
category174,2023/7/7,66.19121055802665
category174,2023/7/8,67.83211737962172
category174,2023/7/9,68.50513987905988
category174,2023/7/10,63.34558771217549
category174,2023/7/11,63.13023527977881
category174,2023/7/12,68.63606893345198
category174,2023/7/13,72.71966993259393
category174,2023/7/14,73.32402797954119
category174,2023/7/15,75.71951219871771
category174,2023/7/16,71.2688889659576
category174,2023/7/17,63.59004269819395
category174,2023/7/18,64.91383029404182
category174,2023/7/19,86.57867432834055
category174,2023/7/20,83.11887153460684
category174,2023/7/21,77.50643701017263
category174,2023/7/22,74.19218545315903
category174,2023/7/23,70.37129417827846
category174,2023/7/24,66.98953403422745
category174,2023/7/25,71.9051486815109
category174,2023/7/26,91.713819177107
category174,2023/7/27,88.26404232720722
category174,2023/7/28,83.46835810140249
category174,2023/7/29,79.9620413272929
category174,2023/7/30,72.16688590296843
category174,2023/7/31,68.91462780823039
category174,2023/8/1,74.0073541460424
category174,2023/8/2,91.73945951198442
category174,2023/8/3,88.26692327958816
category174,2023/8/4,83.67222790543357
category174,2023/8/5,82.17876550579759
category174,2023/8/6,77.75965860806008
category174,2023/8/7,70.89607973614744
category174,2023/8/8,73.42506824468633
category174,2023/8/9,89.85168758215988
category174,2023/8/10,88.90080739997228
category174,2023/8/11,84.37925440192558
category174,2023/8/12,84.49026590145928
category174,2023/8/13,83.73825118387036
category174,2023/8/14,76.81851198152793
category174,2023/8/15,74.79108992146357
category174,2023/8/16,87.08939489923307
category174,2023/8/17,85.6359352121714
category174,2023/8/18,87.4463484342549
category174,2023/8/19,86.64020057637417
category174,2023/8/20,83.36733167845024
category174,2023/8/21,76.64521605326648
category174,2023/8/22,79.87198849554157
category174,2023/8/23,86.5431804470186
category174,2023/8/24,85.81818160303544
category174,2023/8/25,86.53714889305539
category174,2023/8/26,87.24433058873947
category174,2023/8/27,82.45976258414586
category174,2023/8/28,77.0334329769669
category174,2023/8/29,75.36538143275887
category174,2023/8/30,87.05821164131451
category174,2023/8/31,84.7803269870632
category174,2023/9/1,86.14836298451947
category174,2023/9/2,87.66306332147222
category174,2023/9/3,83.91615147303474
category174,2023/9/4,81.8300013580518
category174,2023/9/5,77.12874436163686
category174,2023/9/6,87.06763859420658
category174,2023/9/7,85.2635832895842
category174,2023/9/8,86.96793765984414
category174,2023/9/9,88.42936868277756
category174,2023/9/10,83.0612070285903
category174,2023/9/11,81.57868822673866
category174,2023/9/12,82.04284222953378
category174,2023/9/13,92.55673228440386
category174,2023/9/14,89.53762935455894
category174,2023/9/15,89.09623281683267
category174,2023/9/16,89.76227450508647
category174,2023/9/17,86.34025639356834
category174,2023/9/18,82.77035907690951
category174,2023/9/19,80.74619047342566
category174,2023/9/20,86.67915943786159
category174,2023/9/21,85.33490391014011
category174,2023/9/22,86.26800115190763
category174,2023/9/23,88.166140112549
category174,2023/9/24,83.80049274287602
category174,2023/9/25,81.37045293262102
category174,2023/9/26,80.02712128381285
category174,2023/9/27,86.82632907039708
category174,2023/9/28,85.12503577827198
category174,2023/9/29,91.42700377767497
category174,2023/9/30,90.21352273133469
category175,2023/7/1,15.432809940234852
category175,2023/7/2,17.097653739365402
category175,2023/7/3,18.36913157331425
category175,2023/7/4,17.201547260148526
category175,2023/7/5,18.238005868597455
category175,2023/7/6,19.31871814328602
category175,2023/7/7,16.989774460210167
category175,2023/7/8,16.958059519225586
category175,2023/7/9,16.554659392964364
category175,2023/7/10,17.134184292070536
category175,2023/7/11,17.541865623363194
category175,2023/7/12,18.10505098049737
category175,2023/7/13,19.40168740012803
category175,2023/7/14,16.46829268272839
category175,2023/7/15,16.692044154330432
category175,2023/7/16,16.663113605418577
category175,2023/7/17,17.134184292070536
category175,2023/7/18,17.541865623363194
category175,2023/7/19,18.10505098049737
category175,2023/7/20,19.40168740012803
category175,2023/7/21,16.46829268272839
category175,2023/7/22,16.692044154330432
category175,2023/7/23,16.663113605418577
category175,2023/7/24,17.134184292070536
category175,2023/7/25,17.541865623363194
category175,2023/7/26,18.10505098049737
category175,2023/7/27,19.40168740012803
category175,2023/7/28,16.46829268272839
category175,2023/7/29,16.692044154330432
category175,2023/7/30,16.663113605418577
category175,2023/7/31,17.134184292070536
category175,2023/8/1,17.541865623363194
category175,2023/8/2,18.10505098049737
category175,2023/8/3,19.40168740012803
category175,2023/8/4,16.46829268272839
category175,2023/8/5,16.692044154330432
category175,2023/8/6,16.663113605418577
category175,2023/8/7,17.134184292070536
category175,2023/8/8,16.947853387645694
category175,2023/8/9,18.039622409068798
category175,2023/8/10,19.353687400128027
category175,2023/8/11,16.675036196553172
category175,2023/8/12,16.771437333424412
category175,2023/8/13,16.271177615482586
category175,2023/8/14,16.988645117651576
category175,2023/8/15,17.516389099886673
category175,2023/8/16,18.2453843138307
category175,2023/8/17,19.338836139623826
category175,2023/8/18,16.370257153688396
category175,2023/8/19,16.23310816439444
category175,2023/8/20,16.497574430999617
category175,2023/8/21,17.27763850452475
category175,2023/8/22,16.243508291287554
category175,2023/8/23,18.039622409068798
category175,2023/8/24,19.353687400128027
category175,2023/8/25,16.675036196553172
category175,2023/8/26,16.771437333424412
category175,2023/8/27,16.271177615482586
category175,2023/8/28,16.988645117651576
category175,2023/8/29,17.516389099886673
category175,2023/8/30,18.2453843138307
category175,2023/8/31,19.338836139623826
category175,2023/9/1,16.6570191951557
category175,2023/9/2,16.23310816439444
category175,2023/9/3,16.497574430999617
category175,2023/9/4,17.27763850452475
category175,2023/9/5,17.541865623363194
category175,2023/9/6,18.10505098049737
category175,2023/9/7,19.40168740012803
category175,2023/9/8,16.46829268272839
category175,2023/9/9,16.221920807501824
category175,2023/9/10,16.663113605418577
category175,2023/9/11,17.134184292070536
category175,2023/9/12,17.541865623363194
category175,2023/9/13,18.10505098049737
category175,2023/9/14,19.40168740012803
category175,2023/9/15,16.46829268272839
category175,2023/9/16,16.692044154330432
category175,2023/9/17,16.663113605418577
category175,2023/9/18,17.134184292070536
category175,2023/9/19,17.541865623363194
category175,2023/9/20,18.10505098049737
category175,2023/9/21,19.40168740012803
category175,2023/9/22,16.46829268272839
category175,2023/9/23,16.692044154330432
category175,2023/9/24,16.663113605418577
category175,2023/9/25,17.134184292070536
category175,2023/9/26,17.541865623363194
category175,2023/9/27,18.10505098049737
category175,2023/9/28,19.40168740012803
category175,2023/9/29,14.960807645025046
category175,2023/9/30,16.335220922007203
category176,2023/7/1,132.54916506747176
category176,2023/7/2,134.46546370551633
category176,2023/7/3,133.41936344112003
category176,2023/7/4,135.0398279931527
category176,2023/7/5,132.1420034489689
category176,2023/7/6,134.4934797968392
category176,2023/7/7,132.69564822157014
category176,2023/7/8,136.53466446431025
category176,2023/7/9,135.23805855590248
category176,2023/7/10,137.00375702987316
category176,2023/7/11,137.15854247371294
category176,2023/7/12,138.97272494582757
category176,2023/7/13,138.23241249124322
category176,2023/7/14,137.94461550434852
category176,2023/7/15,138.74744383290945
category176,2023/7/16,138.31338770522277
category176,2023/7/17,141.14277249307685
category176,2023/7/18,140.08559232929323
category176,2023/7/19,139.69897273604903
category176,2023/7/20,138.6194359134694
category176,2023/7/21,138.11627295800596
category176,2023/7/22,139.68671728460393
category176,2023/7/23,139.2995341698692
category176,2023/7/24,140.89260453711978
category176,2023/7/25,139.26194102689192
category176,2023/7/26,139.54533237640868
category176,2023/7/27,139.0569359134694
category176,2023/7/28,138.19242680415982
category176,2023/7/29,139.23143362089922
category176,2023/7/30,138.74003522437027
category176,2023/7/31,140.65665236320672
category176,2023/8/1,139.6096195983205
category176,2023/8/2,139.34516754124382
category176,2023/8/3,138.90849435502784
category176,2023/8/4,138.05242680415984
category176,2023/8/5,139.3481002875659
category176,2023/8/6,138.688311947647
category176,2023/8/7,140.65665236320672
category176,2023/8/8,142.14976798495982
category176,2023/8/9,140.13489385197013
category176,2023/8/10,138.96479954983303
category176,2023/8/11,137.81877295800598
category176,2023/8/12,139.41194644141203
category176,2023/8/13,139.13120083653587
category176,2023/8/14,141.42382675934198
category176,2023/8/15,139.9932815161933
category176,2023/8/16,139.45432047164678
category176,2023/8/17,139.0569359134694
category176,2023/8/18,140.60198594842524
category176,2023/8/19,139.62697269585934
category176,2023/8/20,138.55253522437027
category176,2023/8/21,140.92066335221773
category176,2023/8/22,138.99184182054273
category176,2023/8/23,139.86972309679936
category176,2023/8/24,139.19361319560755
category176,2023/8/25,137.61280850579152
